Block,Value,Token Name,Additional Value,Highlight Target,Public Tag,Age,Transaction Type
20066272,130978.6793056716,USDe,0x22222222,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x249...0e0,2024-06-11 4:42:47,IN
20066270,39486.62660588335,USDe,Exec,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x3fa...fb6,2024-06-11 4:42:23,OUT
20066270,39486.965989,USDC,Exec,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x3fa...fb6,2024-06-11 4:42:23,IN
20066250,420606.693971,USDC,0x22222222,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x249...0e0,2024-06-11 4:38:11,OUT
20066250,420639.39600952814,USDe,0x22222222,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x249...0e0,2024-06-11 4:38:11,IN
20066240,232228.815292,USDC,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xeDff952D...ff3EBD5CB,2024-06-11 4:36:11,OUT
20066233,25319.5551524737,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x980AA451...515B4e500,2024-06-11 4:34:47,OUT
20066211,203863.68660949162,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x4736e110...58B794f67,2024-06-11 4:30:23,OUT
20066193,54867.397565,USDC,0x00000000,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Uniswap V3: USDC 3,2024-06-11 4:26:47,OUT
20066193,54863.78200905977,USDe,0x00000000,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...248,2024-06-11 4:26:47,IN
20066123,135.87908393172665,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xe1F655A3...03E0312cd,2024-06-11 4:12:35,OUT
20066106,19994.47495546077,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x454A79eE...6891D2923,2024-06-11 4:09:11,OUT
20066076,11.996756707153686,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x065963DF...1Aa060f20,2024-06-11 4:03:11,OUT
20066024,18747.007607,USDC,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x28104d4F...d56F33f95,2024-06-11 3:52:47,OUT
20065870,226589.985362,USDC,Mint Py From Token,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 3:21:59,OUT
